united states republican donald trump	1
us senate seat	1
victory donald trump	1
virginia colorado	1
vote tally news	1
votes' campaign chairman	1
win presidency	1
wsj news alert clinton wins nevada	1
wsj news alert donald trump leads	1
wsj news alert donald trump wins	1
wsj news alert donald trump wins iowa	1
wsj news alert donald trump wins ohio hillary clinton takes virginia colorado	1
wsj news alert podesta says clinton won't speak	1
wsj news alert trump wins	1
wsj news alert trump wins florida putting pressure	1
wsj news alert trump wins pennsylvania closes	1
donald trump's stunning	1
election victory	1
alert watch hillary clinton	1
chance	1
global markets	1
hillary clinton concedes	1
overnight	1
president-elect	39
support president-elect	1
u.s. stocks shrug off overnight post-election financial-market tumult u.s.	1
wsj news alert u.s. stocks shrug off overnight post-election financial-market tumult	1
ayotte	1
kelly ayotte	1
maggie hassan	1
white house president-elect	1
oval	1
220 hits record high	1
record high	1
trump team	1
wsj news alert dow industrials ride trump enthusiasm	1
82	3
82 singer-songwriter	1
alert leonard cohen	1
breaking news leonard cohen	1
breaking news singer-songwriter leonard cohen	1
cohen	1
influential	1
influential singer-songwriter leonard cohen dies	1
leonard cohen	1
page	1
page announces	1
poet	1
singer leonard cohen	1
singer-songwriter	1
singer-songwriter leonard cohen	1
song	1
breaking mike pence	1
head president-elect	1
transition	8
transition chairman	1
transition team	4
transition team confirmed	1
trump shakes up transition team	1
vice president-elect	1
wsj news alert trump shakes up transition team	1
bannon	2
campaign manager	2
ceo steve bannon	1
chief executive office	1
chief strategist	2
critical role	1
insurgent campaign	1
mr. bannon	1
mr. priebus	1
mr. trump’s	2
national committee chairman	1
priebus	1
reince priebus	1
reince priebus as	1
staff	2
staff bannon	1
staff president-elect	1
staff sources	1
staff steve bannon	1
staff today	1
staff turning	1
stephen k. bannon	2
steve bannon	2
strategist	1
trump taps reince priebus	1
trump to	1
trump’s	14
white house chief	2
wsj news alert reince priebus	1
wsj news alert rnc chair priebus	1
61	2
age 61	1
agonizing death	1
alert pbs	1
breaking georgia	1
breaking news gwen ifill	1
breaking reports gwen ifill	1
georgia	6
gwen ifill	1
gwen ifill host	1
ifill	1
justin ross harris	2
newshour	1
pbs	1
pbs newshour	1
nato	2
post-election news conference	1
breaking paul ryan	1
full house	3
full house votes	1
house speaker house speaker	1
new term	1
chuck schumer	2
kentucky's mitch mcconnell	1
majority leader	2
minority leader	2
minority leader as	1
schumer	2
aftermath	1
breaking minnesota	2
castile	2
castile's	1
castile's july	1
county attorney	1
diamond reynolds castile's	1
facebook live	1
faces manslaughter charges	1
falcon heights	1
falcon heights minn	1
jeronimo yanez	2
minn	1
paul minn	1
ramsey	1
second-degree manslaughter	2
shooting's aftermath	1
shooting's gruesome aftermath	1
traffic	2
who killed philando castile	1
yanez	2
intelligence james clapper	1
james clapper	1
james clapper resigns	1
resignation letter	1
flynn	14
head	3
intelligence agency flynn	1
30000	1
jobs volkswagen	1
wake	1
wsj news alert volkswagen	1
alabama republican	2
attorney general job	1
attorney general post	1
attorney general president-elect	1
cia	5
jeff sessions	10
job	3
mike pompeo	2
mike pompeo r-kansas	1
pompeo cia	1
sessions	9
transition team sources	1
trump offers	1
trump picks	1
trump washington post	1
wsj news alert trump offers	1
25 million	1
25-million settlement	1
25m settlement	1
agrees	1
attorney general announces	1
defunct for-profit education venture	1
fraud	1
fraudulent university	1
lawsuits	1
real estate	1
reversal' 25	1
settlement a	1
settlement agreement	1
the president-elect	1
today's 25	1
trump university	1
university agrees	1
university fraud case	1
university president-elect	1
university settlement	1
u.s. stocks close	2
7.3-magnitude earthquake	1
fukushima	1
fukushima japan	1
issues tsunami warning	1
japan meteorological agency	1
japan's fukushima prefecture	1
tsunami	1
tsunami warning	1
tsunami warning damage	1
warning	1
trans-pacific partnership	2
clinton foundation	1
donald j. trump foundation’s irs	1
investigations	2
pursue	1
pursue criminal investigations	1
pursue investigations	1
19000	2
breaking stocks	1
dow industrials top	2
wsj news alert dow industrials top	2
closes	2
post-election rally continues	1
wsj news alert dow closes	1
ambassador	7
haley	1
nations	1
nikki haley	1
trump chooses	1
un ambassador	1
us ambassador	1
betsy devos	2
education	3
education secretary	3
competent	1
dylann roof	3
1959	1
20th century died	1
90	3
90 charismatic icon	1
90 state tv announces	1
age 90	2
age 90 state media report	1
age 90 state tv says	1
breaking news cuban	1
breaking news fidel castro	1
cuban	1
fidel castro	1
fidel castro cuban revolutionary dies	1
fidel castro dies	1
leftist revolution	1
maximum leader	1
nuclear war	1
raul	1
revolution	1
wsj news alert fidel castro cuban revolutionary dies	1
green party	1
green party candidate	1
jill stein	1
recount	1
active	1
active shooter	1
breaking ohio	2
columbus	1
columbus ohio	1
fire officials	1
injured fire officials said	1
ohio state	1
scene	3
state campus	1
state university	2
state university attack	1
state university campus	1
state university police	1
university spokesman said	1
abdul razak ali artan	1
artan	1
state student	1
student	4
committee chairman	3
congressman	2
health secretary	2
health secretary president-elect	1
human services	2
human services secretary	2
name tom price	1
price	2
services	2
signature health law	1
six-term congressman	1
tom price	3
tom price r-ga	2
wsj news alert donald trump	5
corruption	2
corruption scandal	4
geun-hye	5
korean	10
national assembly	1
park	5
power	2
president park	4
term ends president park	1
plane	7
plane crash	1
plane crash rest	1
soccer team crashes	1
3.2	1
chao	2
elaine chao	2
labor secretary	6
transportation	2
transportation secretary	2
53	2
banker	1
breaking news donald trump's	2
campaign finance chairman	1
executive	5
goldman sachs banker	1
mnuchin	2
mr. mnuchin	2
national campaign finance chairman	1
steven mnuchin	2
treasury	2
treasury secretary	3
treasury secretary turning	1
trump transition	4
trump's pick	1
wsj news alert trump's pick	1
business 'in total	1
business operations	1
conflicts	3
donald trump says	2
focus	1
great business	1
important	1
important task	1
interest president-elect	1
total	1
unprecedented conflicts	1
various business interests	1
black	2
brent vinson	1
charlotte nc	1
keith lamont scott scott's	1
lawfully	1
mr. scott murray	1
vinson	1
breaking news pelosi	1
challenge	1
democratic leader	1
democratic leader post	1
house democrats	1
minority	2
minority leader house	1
mrs. pelosi	1
nancy pelosi	1
nancy pelosi d-calif	1
nancy pelosi keeps hold	1
new party leadership	1
party's failure	1
party's re-election	1
pelosi	1
pelosi overcomes challenge	1
serious challenge she's	1
tim ryan	1
tim ryan d-ohio	1
white working-class voters	1
accord	2
agreement	5
approves peace accord	1
approves peace agreement	1
breaking colombia's congress	1
breaking news colombia's congress	1
colombia's congress	1
francois hollande	2
hollande	1
hollande won't seek re-election	1
james mattis	4
marine	6
mattis	3
breaking starbucks' howard schultz	1
howard schultz	1
schultz stepping down	1
starbucks	1
starbucks ceo	1
wsj news alert schultz stepping down	1
carrier trump	1
cincinnati	2
cincinnati ohio	1
defense president-elect	1
defense secretary president-elect	1
dog’ to defense trump	1
gen	2
george patton donald trump	1
james	3
james n. mattis	1
james n. mattis a	1
marine corps	2
nominate	3
november trump	1
post-election rally	1
rally he’ll nominate gen	1
trump names	2
victory tour’ rally	1
watch trump	1
wsj news alert trump names	2
178000	1
178000 jobs	1
4.6	1
drops	2
jobs tally	1
jobs u.s.	1
solid economy	1
u.s. unemployment rate fell	1
unemployment rate drops	2
wsj news alert u.s. unemployment rate fell	1
decades	1
diplomatic relations	1
full diplomatic relations	1
island	3
relations	2
taiwan	1
taiwan's	1
trump spoke	1
tsai	1
tsai ing-wen	1
u.s. policy	1
wsj news alert trump spoke	1
fatal warehouse fire	1
oakland	5
warehouse	4
warehouse fire	2
40	3
warehouse party	1
24	3
alameda	1
deadly warehouse inferno death	1
kelly	3
morning officials	1
night blaze	1
oakland calif	2
oakland california	1
officials comb	1
ray kelly	1
sgt	1
warehouse fire jumps	1
warehouse fire officials	1
warehouse party fire	1
alexander van	1
austrian	1
austrian center-left candidate wins	1
austrians	1
bellen	1
breaking austrian	1
breaking news austrians	1
concedes defeat	1
defeat	5
der	1
early results	1
europe. norbert hofer	1
exit polls	2
far-right	2
far-right candidate	2
far-right head	1
hofer	1
initial vote counts minutes	1
norbert hofer	1
opponent	1
populist opponent	1
president exit polls	1
presidential election race	1
presidential vote	1
projections	2
reject far-right candidate	1
television projections	1
wsj news alert austrian center-left candidate wins	1
army	6
army corps	2
army corps blocks route	1
assistant secretary	1
breaking standing rock	1
comes after months	1
construction	2
construction site who’ve	1
dakota	2
dakota access	3
dakota access pipeline	2
dakota pipeline	1
denies easement	1
deny easement	1
easement	2
engineers	2
lake	1
missouri	2
n dakota	1
news release assistant secretary	1
oahe	1
oil pipeline	3
pipeline	4
pipeline access	1
pipeline access' us army	1
pipeline crossing	1
pipeline halted feds	1
reservoir	1
river reservoir	1
segment underneath lake	1
standing rock	1
tribe	1
clear defeat	1
constitutional referendum	2
italian prime minister	1
john key	1
john key resigns	1
matteo renzi	1
pm matteo renzi	1
prime minister's office	1
reforms	1
reforms referendum	1
renzi	1
will resign concedes referendum defeat	1
zealand prime	1
alert shinzo abe	1
american leader	1
ben carson	1
carson	1
development	1
harbor	1
housing	1
housing secretary	1
housing secretary president-elect	1
neurosurgeon	1
nominate ben carson	1
pearl	1
pearl harbor	1
president-elect said	1
shinzo abe	1
site	1
trump taps ben carson	1
urban	1
urban development	1
us department	1
world war	1
wsj news alert japan's abe	1
concedes	1
democrat roy cooper	1
governor’s race	1
mccrory	1
mccrory concedes	1
pat mccrory concedes	1
roy cooper	2
18 2014 heat-stroke death	1
22-month-old son	1
cooper	1
harris	1
life	4
life in prison georgia	1
ross harris	1
son	3
alert mistrial	2
breaking mistrial	1
charleston	3
charleston s.c.	3
charleston sc	1
circuit court judge	1
declares mistrial	2
ex-s.c. police officer	1
jurors	2
jury deadlocks	1
michael slager	1
mistrial	2
mistrial declared	1
mr. slager	1
murder trial	1
officer’s murder case jurors	1
slager	1
unarmed black motorist walter scott	1
walter scott	1
wsj news alert mistrial declared	1
airline said	1
airlines	5
breaking pakistan	1
chitral	1
islamabad	1
islamabad pakistan's	1
pakistan	1
breaking news john f. kelly	1
department fox	1
homeland	5
homeland security	4
homeland security president-elect	1
john f. kelly	1
john kelly	3
security secretary	2
us marine	1
environmental protection agency	5
environmental protection agency fox	1
epa	3
oklahoma	2
scott pruitt	2
ecb extends stimulus	1
wsj news alert ecb extends stimulus	1
andrew f. puzder	1
andrew puzder	3
carl’s jr	1
cke restaurants	1
cke restaurants ceo andrew puzder	1
hardee’s	1
puzder	2
95	1
age 95	1
alert john glenn	1
all-american astronaut	1
american astronaut	1
astronaut	2
breaking john glenn	1
breaking news john glenn	1
earth dies	1
earth john glenn	1
glenn	1
hero	1
hero lost astronaut	1
john glenn	1
orbit	1
orbit earth dies	1
space	2
space age	1
space capsule	1
space shuttle	1
us senator	1
wsj news alert john glenn	1
constitutional	2
constitutional court	2
impeach president	1
impeach president park	2
korean lawmakers impeach	1
korea’s	2
lawmakers impeach president park	1
lawmakers vote	1
1000	1
election email	1
election review obama	1
full review	1
orders review	1
alert rudy giuliani	1
breaking rudy giuliani	1
cabinet	3
cabinet consideration	1
city mayor	1
consideration	3
giuliani	1
giuliani out	1
mayor removes	1
new administration	2
removes	1
rudy giuliani	1
transition team says	1
166	1
interior	1
istanbul turkey's interior	1
minister said	1
suleyman soylu	1
chazelle	1
damien chazelle	1
emma stone	3
film nominations	1
florence	1
globe	2
globes	2
golden globe awards will	1
la	5
land	5
land dominate	1
moonlight	4
movie nominations	1
movie nominations “la	1
ryan gosling	2
tv nominations the	1
business interests	1
interests	1
postpones	1
postpones announcement	1
potential conflicts	1
trump postpones announcement	1
exxon	1
exxonmobil ceo rex tillerson	3
exxonmobile ceo rex tillerson	1
mitt romney	1
rex tillerson	6
state president-elect	2
state transition sources say	1
tillerson	6
trump chooses exxon mobil ceo rex tillerson	1
wsj news alert trump chooses exxon mobil ceo rex tillerson	1
exxon mobil	2
nominate oil tycoon	1
rex tillerson trump's pick	1
top job us president-elect	1
2011	1
donald trump picks	1
energy	2
energy agency	1
energy department	1
energy secretary	2
mr. perry	1
perry	2
renewable energy	1
rick perry	3
secretary president-elect	1
senate mr. perry	1
wsj news alert donald trump picks	1
69	3
alan thicke	1
breaking reports actor alan thicke	1
department president-elect	1
energy resources	1
energy trump	1
texas rick perry	1
manchester	8
screen actors guild	1
screen actors guild awards	1
fed raises rates	1
federal reserve officials	2
federal reserve raises interest rates	1
fed’s	1
hikes interest rates	1
increases	2
key interest rate	2
nudge benchmark interest rates	1
quarter-point	1
quarter-point increases	1
range	3
wsj news alert fed raises rates	1
1	4
1 billion	1
2013 hackers accessed names email addresses phone numbers birth dates	1
billion accounts	1
billion accounts affected yahoo	1
billion user accounts	1
billion user accounts yahoo	1
breach	1
company said	1
different breach	1
hack	3
hack attack	1
hackers	1
major hack	1
new hack revelation raises questions	1
one billion	1
personal user data	1
wednesday yahoo	1
wsj news alert yahoo discloses	1
yahoo discloses	1
yahoo hack compromised	1
yahoo says hackers stole information	1
12-member jury	1
alert dylann roof	2
black church	2
black church members	1
black church worshipers	1
breaking news dylann roof	2
church massacre	2
church shooting	1
church-shooting trial	1
crimes trial	1
death penalty	2
death penalty phase	1
dylann roof convicted	1
dylann roof found guilty	1
emanuel african	2
federal jury	2
life sentence	2
methodist episcopal church	2
nine	2
phase	1
roof	2
second penalty phase	1
sentence	2
white supremacist	1
wsj news alert dylann roof found guilty	1
65	1
alert craig sager	1
craig sager	1
sager	1
sideline reporter	1
sports commentator dies longtime	1
chinese warship captures	1
defense official	1
drone	2
incident marks	1
snatched u.s.	1
underwater drone	2
assessment	1
cia agree russia	1
us election	3
us election officials	1
obama vows retaliation	1
retaliation	1
wide-ranging year-end news conference	1
wsj news alert obama vows retaliation	1
alert pentagon china	1
american underwater drone	1
american underwater survey drone	1
breaking china	1
device china	1
international waters	1
international waters pentagon	1
naval drone	1
pentagon press secretary	1
return u.s. drone seized	1
underwater survey drone	1
underwater us drone	1
wsj news alert china	1
96	1
breaking news heimlich	1
heimlich	1
henry heimlich	1
99	1
actress	5
age 99	1
breaking news zsa zsa gabor	1
gabor	1
hollywood	1
marriages	1
revolving-door marriages	1
zsa zsa	1
zsa zsa gabor	1
zsa zsa gabor dead	1
christine lagarde	1
christine lagarde guilty	1
criminal negligence	1
french court	1
ft. christine lagarde	1
fund	3
monetary	1
monetary fund	1
negligence	1
special french court	1
ambassador dies of injuries	1
ambassador shot	1
ankara turkey	1
ankara turkey's	1
foreign ministry	1
gunman shot	1
russian ambassador	7
russian foreign ministry	2
shot multiple times	1
turkey andrey karlov	1
turkey's	2
turkey's hurriyet	1
was shot	1
berlin	3
berlin christmas	4
berlin germany	1
berlin holiday market	1
berlin holiday market multiple	1
christmas	3
deadly truck attack	1
holiday market	1
truck slams	1
153	1
number	8
pardons	1
sentences	1
college	2
donald trump wins enough	1
electoral	1
electoral college	1
electoral college meeting	1
electoral college meetings	1
electoral college voters	1
electoral college votes	1
electoral vote	1
electoral votes needed	1
electors	1
gop electors	1
presidential votes	1
wsj news alert donald trump wins enough	1
pakistani	1
arctic	1
areas offshore	1
atlantic	1
atlantic oceans	1
atlantic seaboard	1
barack obama has	1
future oil drilling	1
offshore	1
offshore oil	1
oil	1
parting shot obama	1
permanent ban	1
successor	1
best-known fireworks market	1
blast rips fireworks market	1
city fireworks market injures dozens	1
fireworks market	1
hurt	2
killed dozens	1
mexico city luis felipe puente	1
northern outskirts	1
well-known fireworks market	1
market attack	2
tunisian man	1
adviser	6
conway	1
counselor	1
female campaign manager	1
names campaign manager	1
senior adviser	2
trump transition conway	1
white house counselor	1
3.3	1
3.5	2
economic outlook economy	1
campaign aides	1
communications	2
communications director	1
dan scavino	1
hope hicks	1
hope hicks jason miller	1
jason miller	1
nuclear capability	1
press secretary	2
sean spicer	4
social media	1
strategic communications	1
trump transition trump	1
white house communications director	2
white house communications team	1
white house director	1
white house press secretary	6
aleppo	1
alert syrian	1
five-year civil war	1
amri	1
anis amri	1
berlin truck-attack suspect killed	1
breaking reports berlin	1
italian	1
italian news agency	1
market attack shot	1
milan	1
milan italy	1
milan italy reuters	1
suspect shot	1
the berlin christmas market attack	1
truck attack shot	1
wsj news alert berlin truck-attack suspect killed	1
118	1
afriqiyah airways airbus a320	1
airport	5
blow	1
breaking libyan	1
hijackers	2
island nation	2
libyan	3
malta	2
malta maltese	1
maltese	1
mediterranean	1
passenger plane	2
crew members	1
hijackers in custody standoff	1
hijackers surrender	1
libyan plane hijackers taken	1
malta's prime	1
passengers	1
wsj news alert libyan plane hijackers taken	1
15-member security council hours	1
barack obama of	1
breaking u.n.	1
building settlements	1
condemns israeli settlements	1
contentious resolution	1
critical un security council vote clearing	1
historic vote	2
israel's	1
israeli settlement expansion	1
jerusalem	2
key un vote	1
policy	6
resolution	4
resolution demands	1
resolution pass in	1
security council adopts resolution	1
security council resolution	2
settlement construction	1
settlements	4
u.n.	2
u.n. approves censure	1
u.s. abstains	1
un	2
un security council resolution	1
us abstains	1
wsj news alert u.n. approves censure	1
conflict	1
dissolve	1
donald j. trump foundation.	1
enormous good works	1
foundation money	1
stated “the foundation	1
strong interest	1
the foundation	1
black sea	1
fragments	1
ministry ministry	1
plane crashes	1
plane wreckage	1
radar	1
russian defense	1
russian military plane	1
sea coast	1
sea resort	1
sochi rescuers	1
takeoff	1
53 publicist says	1
alert george michael	1
breaking news george michael	1
breaking news singer george michael	1
duo	1
george	1
george michael	1
george michael dead	1
george michael singer	1
george michael’s	1
publicist	1
singer	2
singer george michael	1
singer’s publicist	1
solo career	1
successful solo career	1
wham	1
’80s duo	1
actress author	1
age 60	1
alert carrie fisher	1
apparent heart attack	1
breaking news carrie fisher	1
breaking reports carrie fisher	1
carrie fisher	2
carrie fisher dead	1
carrie fisher dies	1
fisher	2
heart attack	2
iconic princess	1
leia	1
leia dies	1
massive heart attack	1
ms. fisher	1
original star	1
princess	1
wars	1
a two-state solution	1
breaking kerry u.s.	1
breaking news john kerry	1
controversial un security council resolution	1
defiant secretary	1
destroyed secretary	1
farewell speech	2
israeli prime	2
lasting' peace	1
two-state solution	2
wsj news alert john kerry	1
1950s	1
1950s films	1
60-year-old daughter died	1
84 son	1
alert debbie reynolds	1
breaking news debbie reynolds	1
classic singin	1
daughter actress	1
debbie reynolds	1
debbie reynolds dies	1
rain	1
reynolds	1
singin	1
todd fisher	1
agrees truce	1
breaking news russia syria	1
countrywide cease-fire	1
midnight	3
nationwide cease-fire	1
opposition	2
opposition fighters	1
putin	6
putin syrian	1
russia syria	1
russian president	5
syria cease-fire	1
truce	1
vladimir putin	5
approves sanctions	1
authorizes sanctions	1
election cyber attacks	1
election hacks	1
election interference	2
election president	1
election processes	1
foreign hacking	1
hacking	1
individuals	2
moscow	3
obama announces sanctions	1
operatives	1
russia punished obama	1
russian individuals	1
russian intelligence operatives	2
russian military operatives	1
russian officials	5
sanctions	6
stiff new sanctions	1
u.s. punishes russia	1
us sanctions	2
wsj news alert u.s. punishes russia	1
alert putin	1
american diplomats	1
breaking news russia	1
breaking vladimir putin russia	1
diplomats	1
expel	1
expel us diplomats	1
expelling u.s. diplomats	1
expulsion	1
foreign minister	1
hacking sanctions	1
mr. putin	3
putin says russia won't expel diplomats	1
russia proposes expelling u.s. diplomats	1
russian cyberattacks	1
russian diplomats	1
russian foreign minister	3
russian foreign minister calls	1
russian spies	2
sanctions state media reported	1
similar us sanctions	1
tit-for-tat response	1
u.s. sanctions	1
us diplomats	1
wsj news alert russia	1
wsj news alert russia proposes expelling u.s. diplomats	1
13.4 9.5	1
dow industrials	1
dow sp	1
gains	1
solid gains	1
start	1
assailant	1
attacker	7
celebrations	1
costume	1
istanbul attack	1
istanbul provincec	1
istanbul turkey's ntv	1
nightclub attack	2
nightclub attack 'many' people	1
nightclub attack governor	1
santa claus	1
turkish nightclub	1
39	1
breaking islamic	1
eve attack	1
istanbul nightclub attack	1
istanbul nightclub attack islamic	1
terror in istanbul isis	1
ethics	3
700	1
assembly plant	1
breaking ford	1
congressional ethics office	1
congressional ethics office house	1
congressional ethics watchdog	1
criticism	1
doors house	1
drop ethics	1
drop ethics office overhaul	1
ethics committee	1
ethics office	1
ethics panel	1
ethics watchdogs	1
factory	1
ford	1
gut	1
house drops plan	1
house gop	4
house lawmakers	2
independent congressional ethics office	1
independent ethics office	1
independent ethics office president-elect	1
independent ethics panel	1
intense criticism	1
internal house rule	1
invest	1
invest 700	1
mexico ford motor	1
new 1.6bn plant	1
new plant	1
nonpartisan ethics board	1
plant	1
president-elect donald trump	2
pro-business environment president-elect	1
proposal	3
public-relations debacle house	1
weaken ethics	1
widespread criticism	1
breaking news megyn kelly	1
megyn kelly	1
house re-elects speaker	1
paul d. ryan	1
ryan in charge paul ryan	1
clayton	1
exchange	1
exchange commission chair	1
jay clayton	1
nominates	1
street	2
street lawyer	1
wall street	2
fed's december	1
final policy meeting	1
meeting	10
officials cite rate rise uncertainty	1
officials meeting	1
wsj news alert fed	1
administration’s director	1
armed services committees	1
breaking news dan coats	1
coats	2
dan coats	1
intelligence community	1
mr. coats	1
national intelligence	1
national intelligence aides	1
transition official	1
u.s. senate	1
4.7	3
final jobs	1
job growth	1
job growth –	1
modest 156000 jobs	1
obama's final monthly jobs report disappointing	1
us job growth	1
airport fleischer	1
airport police	1
airport shooting suspect id'd	1
airport shooting update	1
breaking reports shots	1
broward sheriff's	1
five confirmed dead at airport	1
ft	1
incident said	1
international airport	1
lauderdale	1
lauderdale airport suspect	1
lauderdale fla	1
lauderdale-hollywood	1
multiple deaths at airport	1
one dead in airport shooting	1
reports of shots fired shooter	1
sheriff	1
shooting airport officials said	1
shots	1
breaking news vladimir putin	1
comprehensive cyber campaign	1
denigrate	1
election chances	1
faith	1
hack u.s. institutions	1
hillary clinton u.s.	1
influence campaign	1
intelligence community president-elect	1
intelligence report	1
intelligence report concludes	1
ordered' campaign	1
public faith	1
putin ordered	1
putin ordered campaign	1
russia china	1
russia's goals	1
sway election u.s. intelligence agencies	1
top intelligence officials	1
trump acknowledges	1
trump u.s. intelligence	1
us election intelligence report	1
us intelligence community	1
vladimir v. putin	2
vladi­mir putin	1
wsj news alert trump acknowledges	1
esteban santiago	1
federal murder charges potential death penalty	1
santiago	1
82 state media reported	1
akbar hashemi rafsanjani	1
akbar hashemi rafsanjani iran's	1
hashemi rafsanjani	1
iran	4
iranian	3
mr. rafsanjani	1
rafsanjani	1
rafsanjani dies	1
74th	1
comedy	1
director score song	1
film	1
globe awards	1
globes netflix's	1
gosling	1
meryl streep	1
motion picture	1
motion picture drama moonlight	1
musical la	2
record night moonlight	1
record night “moonlight	1
score	1
stone	1
tv comedy	1
tv drama	1
anti-nepotism laws	1
ivanka trump kushner's	1
jared kushner	1
kushner	2
move	3
move raises questions	1
senior white house role	1
son-in-law	1
test anti-nepotism laws	1
trump names son-in-law jared kushner	1
wsj news alert trump names son-in-law jared kushner	1
1981	1
35-31	1
alert clemson	1
breaking clemson	1
clemson	1
clemson upsets alabama	1
college football	1
college football championship	1
college football title	1
deshaun watson	1
last-second play clemson beats alabama	1
national championship	3
national championship 35-31	1
national title	2
national title game	1
tigers	1
tigers triumph deshaun watson	1
title game loss	1
wsj news alert clemson upsets alabama	1
breaking dylann roof	1
charleston s.c	1
church massacre shooter	1
church murders trial	1
death decision	1
dylann roof sentenced	1
sentenced to death dylann roof	1
unanimous jury	1
wsj news alert dylann roof	1
calls allegations 'fake news	1
chiefs	1
donald trump npr	1
financial information	1
intelligence agencies	2
intelligence leaders	1
intelligence officials	2
personal information	1
russia top u.s.	1
russian operatives	1
trump denies allegations	1
unverified salacious allegations	1
farewell	1
farewell address	1
final address	1
final address president	1
legacy	1
nation	1
obama showcases	1
president delivers	1
watch live obama addresses	1
wsj news alert watch live	1
adult sons	1
businesses	1
conflict-of-interest concerns president-elect	1
donald trump jr	1
election president-elect	1
eric trump	1
handing off control trump	1
news conference include	1
news conference weeks	1
president-elect speaks	1
questions	3
russia trump	1
sons	1
trump announces david shulkin	1
trump holds	1
trump news conference	2
trust	1
wide-ranging news conference	1
wsj news alert trump holds	1
4.3	2
civil penalties	1
criminal	1
criminal charges	1
criminal charges agrees	1
penalties	1
record fine against vw volkswagen	1
volkswagen pleads guilty	1
wsj news alert volkswagen pleads guilty	1
budget resolution	2
care	15
care act	12
law senate	1
repeal	9
senate advances budget resolution	1
senate committees	2
senate floor	5
104000	1
accuses	1
alert epa	1
breaking fiat chrysler	1
diesel vehicles	1
diesel-emissions violations u.s.	1
emissions tests	1
environmental protection	4
epa accuses fiat chrysler	1
fiat	1
fiat chrysler	1
illegal software	1
secret software	1
software	1
vehicles	1
violations	1
wsj news alert epa accuses fiat chrysler	1
breaking news san diego chargers	1
chargers	1
diego chargers	1
discharged san diego chargers	1
san	3
san diego	1
san diego chargers	1
clinton email case	1
controversial decision	1
department's inspector general	1
email investigation —	1
fbi actions	1
fbi's	1
fbi's handling	1
inspector	1
inspector general	1
internal investigation	1
investigation aims	1
justice department inspector general	1
justice department inspector general’s office	1
justice department watchdog	1
justice officials	1
longstanding justice department practice	1
own policies	1
policies	3
administration ends “wet foot dry foot” policy	1
biden thursday	1
civilian honor	1
emotional ceremony	1
foreign policy initiatives	1
freedom	1
jill biden	1
longstanding wet foot dry foot policy	1
obama awards biden	1
wet foot dry foot policy	1
white house ceremony	1
4q	2
4q profit	2
banks	1
breaking news jpmorgan chase	1
breaking news wells fargo's	1
cent	2
profits	2
surge bank	1
us bank	2
13-month department	1
air bags	1
breaking chicago	1
civil rights investigation	1
department engages	1
department officers	1
excessive	1
excessive force	1
excessive force attorney	1
excessive force us attorney	1
executives	1
faulty air bag scandal	1
finds pattern	1
justice department accuses	1
justice department investigation	1
justice department report	1
justice department said	2
justice investigation	1
loretta e. lynch	1
pattern	1
pay up takata	1
police department	1
practice	2
rupture-prone air bags	1
takata	2
unconstitutional force	1
unconstitutional policing justice department	1
unconstitutional use	1
use	1
wide-ranging investigation	2
act repeal legislation	1
house approves waiver	1
house vote	4
house votes	2
repeal major parts	1
representatives	1
senate filibuster	1
senate passage	1
lynton	1
snapchat sony	1
sony entertainment	1
arrest samsung heir lee jae-yong	1
arrest warrant	3
korean prosecutors seek	1
lee jae-yong	1
samsung electronics co	1
49	1
breaking reports wife	1
fbi arrests wife	1
fbi spokesman said	1
mass shooting	1
nightclub gunman	1
nightclub shooter	1
noor salman	1
obstruction	1
omar mateen	1
orlando	2
orlando killer's wife arrested noor salman	1
pulse	1
salman	2
cernan	1
eugene a. cernan	1
gene	1
gene cernan	1
it. the astronaut's	1
last man on the moon dead gene cernan	1
moon	3
moon dies	1
239	1
370	1
8 2014	1
board	2
hunt	1
indian ocean	1
joint	2
joint statement	2
malaysia	2
mh370	1
ocean	1
officials end hunt	1
search	2
search is over	1
search suspended	1
suspended	1
three-year hunt	1
underwater search	1
wsj news alert malaysia	1
breaking news uk prime	1
breaking theresa may britain	1
eu mrs. may	1
eu single market	1
eu uk prime	1
major speech	1
market post-brexit	1
may uk	1
outlines	1
pm theresa may	3
theresa may outlines brexit plans	1
theresa may says u.k. plans	1
theresa may uk	2
uk prime	1
watch speech live	1
wsj news alert theresa may says u.k. plans	1
alert nigerian	1
boko haram	1
bombs refugee camp	1
camp	1
nigerian	1
refugee camp	1
17	2
17 2017	1
35-year prison sentence	1
35-year sentence	2
army intelligence analyst	1
breaking news chelsea manning	1
chelsea manning	2
chelsea manning's	1
commutes	1
commutes sentence	1
manning	1
obama commutes chelsea manning's prison sentence	1
obama commutes chelsea manning's sentence	1
prison sentence	2
sentence shortened chelsea manning	1
wikileaks	4
in custody suspected orlando	1
loyd	1
markeith loyd	1
breaking news citigroup delivers mixed	1
bright earnings season	1
fourth-quarter profit	1
goldman sachs citigroup benefit	1
profit triples	1
surge	1
wsj news alert goldman sachs citigroup benefit	1
federal scientists	1
global heat record	1
man-made climate change	1
nasa	1
new record tops	1
noaa nasa	1
planet scientists	1
planet's warmest year	1
previous record	1
record scientists	1
record —	1
temperature record	1
temperatures	1
